Price,is_holiday,duration,days_until_flight,From_Алматы,From_Астана,From_Шымкент,To_Алматы,To_Астана,To_Атырау,To_Шымкент,avialine_Air Astana,avialine_FlyArystan,avialine_Qazaq Air,avialine_SCAT,part_of_day_вечер,part_of_day_день,part_of_day_ночь,part_of_day_утро
22877,False,0.010115080290767537,-0.5882905409405687,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
22877,False,-0.45473882698495377,-0.5882905409405687,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
22877,False,-0.45473882698495377,-0.5882905409405687,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
25877,False,-0.45473882698495377,-0.541715520209973,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
25877,False,-0.45473882698495377,-0.541715520209973,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
37377,False,0.010115080290767537,-0.541715520209973,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
37377,False,-0.45473882698495377,-0.541715520209973,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
37377,False,0.010115080290767537,-0.541715520209973,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
21277,False,-0.45473882698495377,-0.49514049947937755,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
21277,False,-0.45473882698495377,-0.49514049947937755,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
21277,False,0.010115080290767537,-0.49514049947937755,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
21277,False,-0.45473882698495377,-0.49514049947937755,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
21277,False,0.010115080290767537,-0.49514049947937755,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,-0.44856547874878205,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,-0.45473882698495377,-0.44856547874878205,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
21277,False,0.010115080290767537,-0.44856547874878205,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,0.010115080290767537,-0.4019904580181865,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
18877,False,-0.45473882698495377,-0.4019904580181865,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,-0.4019904580181865,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,-0.45473882698495377,-0.4019904580181865,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,0.010115080290767537,-0.4019904580181865,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,0.010115080290767537,-0.355415437287591,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
18877,False,-0.45473882698495377,-0.355415437287591,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
22377,False,-0.45473882698495377,-0.355415437287591,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,-0.45473882698495377,-0.355415437287591,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,0.010115080290767537,-0.355415437287591,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,-0.30884041655699546,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
22377,False,-0.45473882698495377,-0.30884041655699546,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,-0.45473882698495377,-0.30884041655699546,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
22377,False,0.010115080290767537,-0.30884041655699546,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
22377,False,-0.45473882698495377,-0.26226539582639996,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
25512,False,0.010115080290767537,-0.26226539582639996,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
21920,False,0.010115080290767537,-0.2156903750958044,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
21920,False,-0.45473882698495377,-0.2156903750958044,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
21920,False,-0.45473882698495377,-0.2156903750958044,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
25265,False,0.010115080290767537,-0.2156903750958044,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
25265,False,-0.45473882698495377,-0.2156903750958044,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,0.010115080290767537,-0.1691153543652089,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,-0.1691153543652089,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
22377,False,-0.45473882698495377,-0.1691153543652089,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,0.010115080290767537,-0.1691153543652089,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
18877,False,-0.45473882698495377,-0.1691153543652089,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,-0.12254033363461336,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,-0.12254033363461336,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,0.010115080290767537,-0.12254033363461336,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15244,False,-0.45473882698495377,-0.07596531290401784,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15244,False,-0.45473882698495377,-0.07596531290401784,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15244,False,0.010115080290767537,-0.07596531290401784,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18583,False,-0.45473882698495377,-0.07596531290401784,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,-0.02939029217342231,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,-0.02939029217342231,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,-0.02939029217342231,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,-0.02939029217342231,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,0.010115080290767537,-0.02939029217342231,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
18877,False,0.010115080290767537,0.017184728557173217,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.017184728557173217,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.017184728557173217,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
22377,False,-0.45473882698495377,0.017184728557173217,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,-0.45473882698495377,0.06375974928776874,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
22377,False,0.010115080290767537,0.06375974928776874,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,0.010115080290767537,0.11033477001836427,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
18877,False,-0.45473882698495377,0.11033477001836427,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.11033477001836427,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,0.010115080290767537,0.11033477001836427,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.11033477001836427,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,0.1569097907489598,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,0.1569097907489598,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.1569097907489598,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,0.010115080290767537,0.1569097907489598,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.1569097907489598,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.20348481147955533,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,0.20348481147955533,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,0.010115080290767537,0.20348481147955533,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,0.2500598322101508,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,0.2500598322101508,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.2500598322101508,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,0.2500598322101508,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,0.2966348529407464,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,0.2966348529407464,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.2966348529407464,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,0.010115080290767537,0.2966348529407464,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.2966348529407464,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,0.34320987367134187,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,0.34320987367134187,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.34320987367134187,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,0.010115080290767537,0.34320987367134187,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.34320987367134187,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.3897848944019374,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.3897848944019374,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
19124,False,0.010115080290767537,0.43635991513253297,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
19124,False,-0.45473882698495377,0.43635991513253297,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
19124,False,-0.45473882698495377,0.43635991513253297,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
19124,False,0.010115080290767537,0.43635991513253297,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
19124,False,-0.45473882698495377,0.43635991513253297,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15244,False,-0.45473882698495377,0.48293493586312847,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15244,False,0.010115080290767537,0.48293493586312847,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18583,False,-0.45473882698495377,0.48293493586312847,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18583,False,-0.45473882698495377,0.48293493586312847,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.529509956593724,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,0.010115080290767537,0.529509956593724,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.529509956593724,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,0.5760849773243195,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.5760849773243195,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.5760849773243195,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,0.5760849773243195,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,0.5760849773243195,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,0.622659998054915,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,0.622659998054915,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.622659998054915,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,0.622659998054915,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,0.010115080290767537,0.6692350187855106,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,0.6692350187855106,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.6692350187855106,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.6692350187855106,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,0.7158100395161061,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.7158100395161061,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
18877,False,0.010115080290767537,0.7158100395161061,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.7623850602467016,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,0.7623850602467016,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,0.7623850602467016,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,0.010115080290767537,0.7623850602467016,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,0.010115080290767537,0.7623850602467016,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15244,False,0.010115080290767537,0.8089600809772971,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15244,False,-0.45473882698495377,0.8089600809772971,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,0.8555351017078927,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.8555351017078927,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.9021101224384882,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,0.9021101224384882,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,0.9021101224384882,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,0.9021101224384882,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,0.9021101224384882,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.9486851431690837,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,0.010115080290767537,0.9486851431690837,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,0.9486851431690837,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,0.9486851431690837,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15244,False,-0.45473882698495377,0.9952601638996793,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15244,False,0.010115080290767537,0.9952601638996793,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15244,False,-0.45473882698495377,0.9952601638996793,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18583,False,-0.45473882698495377,0.9952601638996793,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15535,False,-0.45473882698495377,1.0418351846302747,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
19124,False,-0.45473882698495377,1.0418351846302747,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
15377,False,-0.45473882698495377,1.0884102053608704,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.0884102053608704,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,1.0884102053608704,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,0.010115080290767537,1.0884102053608704,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,1.134985226091466,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,1.134985226091466,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,0.010115080290767537,1.1815602468220614,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.1815602468220614,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.228135267552657,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,1.228135267552657,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.228135267552657,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,1.2747102882832524,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,1.2747102882832524,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.2747102882832524,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,1.2747102882832524,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,1.3212853090138479,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15377,False,-0.45473882698495377,1.3212853090138479,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.3212853090138479,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,1.3212853090138479,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
18877,False,-0.45473882698495377,1.3678603297444434,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
15377,False,-0.45473882698495377,1.3678603297444434,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15535,False,-0.45473882698495377,1.414435350475039,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15535,False,-0.45473882698495377,1.414435350475039,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
19124,False,-0.45473882698495377,1.414435350475039,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
19124,False,0.010115080290767537,1.414435350475039,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
18877,False,-0.45473882698495377,1.4610103712056346,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15377,False,-0.45473882698495377,1.4610103712056346,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,1.4610103712056346,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,1.50758539193623,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.50758539193623,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.5541604126668256,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,1.5541604126668256,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.5541604126668256,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15244,False,0.010115080290767537,1.600735433397421,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15244,False,-0.45473882698495377,1.600735433397421,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15244,False,-0.45473882698495377,1.600735433397421,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15244,False,-0.45473882698495377,1.600735433397421,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.6473104541280166,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,0.010115080290767537,1.6473104541280166,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15377,False,-0.45473882698495377,1.6473104541280166,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18877,False,-0.45473882698495377,1.6473104541280166,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
15244,False,0.010115080290767537,1.6473104541280166,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
15244,False,-0.45473882698495377,1.6473104541280166,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
15244,False,-0.45473882698495377,1.6473104541280166,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
18583,False,-0.45473882698495377,1.6473104541280166,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
38016,False,4.19380024577226,-1.6595160177442658,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
38016,False,3.961373292134399,-1.6595160177442658,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
38016,False,3.961373292134399,-1.5197909555524791,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
28469,False,3.961373292134399,-1.4732159348218836,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
38016,False,4.19380024577226,-1.4732159348218836,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
28469,False,4.19380024577226,-1.4732159348218836,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
38016,False,4.19380024577226,-1.4266409140912881,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
38016,False,4.19380024577226,-1.4266409140912881,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
38016,False,3.961373292134399,-1.4266409140912881,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
28620,False,3.728946338496538,-0.44856547874878205,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
48339,False,4.19380024577226,-0.44856547874878205,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
29944,False,3.728946338496538,-0.355415437287591,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
33758,False,3.728946338496538,-0.26226539582639996,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
41868,False,3.961373292134399,-0.2156903750958044,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
33758,False,3.728946338496538,-0.12254033363461336,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
48339,False,4.19380024577226,-0.07596531290401784,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
34720,False,3.728946338496538,-0.02939029217342231,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40339,False,4.19380024577226,-0.02939029217342231,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
48339,False,4.19380024577226,0.34320987367134187,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
48339,False,4.19380024577226,0.43635991513253297,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
40339,False,4.19380024577226,0.9021101224384882,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
30720,False,3.728946338496538,1.0418351846302747,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
48339,False,4.19380024577226,1.0884102053608704,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
40339,False,4.19380024577226,1.134985226091466,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
25648,False,3.728946338496538,1.1815602468220614,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
48339,False,4.19380024577226,1.414435350475039,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
41519,False,4.19380024577226,1.4610103712056346,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
15711,False,0.2425420339286282,-1.7992410799360523,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
25627,False,0.010115080290767537,-1.7992410799360523,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
25627,False,0.2425420339286282,-1.7992410799360523,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
26243,False,-1.1520196878985358,-1.7992410799360523,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
28296,False,-0.22231187334709313,-1.7992410799360523,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
21356,False,0.010115080290767537,-1.6595160177442658,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
20743,False,0.2425420339286282,-1.6595160177442658,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
21356,False,-0.22231187334709313,-1.6595160177442658,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
21356,False,0.010115080290767537,-1.6595160177442658,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
21356,False,0.2425420339286282,-1.6595160177442658,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
21356,False,-0.6871657806228144,-1.6595160177442658,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
20643,False,-1.1520196878985358,-1.6595160177442658,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
22743,False,-0.45473882698495377,-1.6595160177442658,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
22743,False,-0.9195927342606751,-1.6595160177442658,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
21356,False,0.010115080290767537,-1.61294099701367,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
22743,False,-0.45473882698495377,-1.61294099701367,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
22743,False,-0.45473882698495377,-1.61294099701367,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
22743,False,-0.45473882698495377,-1.61294099701367,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
22743,False,-0.22231187334709313,-1.61294099701367,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
22743,False,-0.45473882698495377,-1.61294099701367,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
22743,False,0.2425420339286282,-1.61294099701367,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
25213,False,0.9398228948422102,-1.61294099701367,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
25627,False,0.010115080290767537,-1.61294099701367,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
25627,False,0.010115080290767537,-1.61294099701367,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
25627,False,0.010115080290767537,-1.5663659762830746,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
26243,False,-0.45473882698495377,-1.5663659762830746,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
29898,False,-0.22231187334709313,-1.5663659762830746,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
26243,False,-0.9195927342606751,-1.5663659762830746,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
26243,False,-0.45473882698495377,-1.5663659762830746,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
26243,False,0.2425420339286282,-1.5663659762830746,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
26243,False,-1.1520196878985358,-1.5663659762830746,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
26243,False,-0.22231187334709313,-1.5663659762830746,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
26243,False,-1.1520196878985358,-1.5663659762830746,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
27536,False,0.9398228948422102,-1.5663659762830746,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
21356,False,0.2425420339286282,-1.5197909555524791,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
29743,False,-0.45473882698495377,-1.5197909555524791,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
25627,False,-0.22231187334709313,-1.5197909555524791,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
26243,False,-0.22231187334709313,-1.5197909555524791,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
26243,False,-1.1520196878985358,-1.5197909555524791,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
26243,False,-0.45473882698495377,-1.5197909555524791,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
26243,False,0.2425420339286282,-1.5197909555524791,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
28558,False,0.9398228948422102,-1.5197909555524791,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
29743,False,-0.9195927342606751,-1.5197909555524791,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
16443,False,-1.1520196878985358,-1.4732159348218836,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
